Feature,Importance
categorical__Product ID_L57090,1.4011390280616931e-06
categorical__Product ID_M14963,1.4005578104905295e-06
categorical__Product ID_L47720,1.3971205087402435e-06
categorical__Product ID_M22840,1.3960482252367902e-06
categorical__Product ID_L47989,1.395695742904942e-06
categorical__Product ID_H38045,1.3935312692752536e-06
categorical__Product ID_L47871,1.3933618740053084e-06
categorical__Product ID_L55293,1.393254057070938e-06
categorical__Product ID_M15847,1.3930325455906209e-06
categorical__Product ID_L48840,1.392776454023623e-06
categorical__Product ID_L53041,1.3914931232653308e-06
categorical__Product ID_L50127,1.3901025150703736e-06
categorical__Product ID_H35803,1.3885003697406188e-06
categorical__Product ID_L54847,1.3878208754145603e-06
categorical__Product ID_L53082,1.3862116801191477e-06
categorical__Product ID_L53374,1.3858457865525113e-06
categorical__Product ID_H31629,1.3847415578599535e-06
categorical__Product ID_L55214,1.384398422149698e-06
categorical__Product ID_H37132,1.3829584943279334e-06
categorical__Product ID_L47264,1.381969711289714e-06
categorical__Product ID_L49794,1.38182157942164e-06
categorical__Product ID_L47434,1.3815347328524739e-06
categorical__Product ID_L56725,1.3811467745929002e-06
categorical__Product ID_L47262,1.3807740390514604e-06
categorical__Product ID_M21594,1.3801063405695334e-06
categorical__Product ID_L54229,1.3789396162824704e-06
categorical__Product ID_M24468,1.378794811332531e-06
categorical__Product ID_M22550,1.3774735992913198e-06
categorical__Product ID_M21456,1.3766069972896395e-06
categorical__Product ID_L48056,1.3756849196942242e-06
categorical__Product ID_M19171,1.375581336601303e-06
categorical__Product ID_L56621,1.3748005815637403e-06
categorical__Product ID_M15138,1.374420051533801e-06
categorical__Product ID_M15645,1.373130918072433e-06
categorical__Product ID_L55540,1.3730351353543174e-06
categorical__Product ID_H31534,1.3729343459684365e-06
categorical__Product ID_L55418,1.3720749757153711e-06
categorical__Product ID_M16737,1.3714622535352567e-06
categorical__Product ID_L48647,1.3712322114464435e-06
categorical__Product ID_L48916,1.3696774729906258e-06
categorical__Product ID_L56301,1.368409157279748e-06
categorical__Product ID_L52980,1.3675794712266218e-06
categorical__Product ID_L49192,1.3672975964470028e-06
categorical__Product ID_M21855,1.3670315754671748e-06
categorical__Product ID_L49899,1.365354963243053e-06
categorical__Product ID_L52402,1.3653180099331144e-06
categorical__Product ID_L56425,1.3636644609771575e-06
categorical__Product ID_M18200,1.3635927624824873e-06
categorical__Product ID_L49000,1.3632942508255734e-06
categorical__Product ID_L49957,1.3632903485746524e-06
categorical__Product ID_L47211,1.3628782077085782e-06
categorical__Product ID_M17028,1.3622897052468022e-06
categorical__Product ID_M16678,1.35967093177237e-06
categorical__Product ID_L54724,1.3592829479683716e-06
categorical__Product ID_L56826,1.3592364320401064e-06
categorical__Product ID_M22167,1.3583399785027564e-06
categorical__Product ID_M16426,1.3579936725043146e-06
categorical__Product ID_L50074,1.3565870832341795e-06
categorical__Product ID_M21856,1.3547891432027717e-06
categorical__Product ID_H29712,1.3533252064894074e-06
categorical__Product ID_H36762,1.3533172184112104e-06
categorical__Product ID_M22392,1.3518811674262627e-06
categorical__Product ID_H36066,1.3513081716159744e-06
categorical__Product ID_L50169,1.351068732413277e-06
categorical__Product ID_L48895,1.3489554892879803e-06
categorical__Product ID_L56878,1.348357544661026e-06
categorical__Product ID_L52139,1.348190077078524e-06
categorical__Product ID_L48090,1.346392439832661e-06
categorical__Product ID_L53585,1.3460836520894032e-06
categorical__Product ID_H38112,1.345174763668023e-06
categorical__Product ID_L50824,1.3451135348361444e-06
categorical__Product ID_M20606,1.3446297753754132e-06
categorical__Product ID_M16600,1.3446051735890344e-06
categorical__Product ID_M16905,1.3442955807109038e-06
categorical__Product ID_L54886,1.3438761399377043e-06
categorical__Product ID_L50890,1.3438718547904767e-06
categorical__Product ID_H37063,1.3430802422840796e-06
categorical__Product ID_L52642,1.3427993344239417e-06
categorical__Product ID_L53272,1.3420681256761383e-06
categorical__Product ID_L54912,1.3417629549588107e-06
categorical__Product ID_H31210,1.3414872801966148e-06
categorical__Product ID_H37677,1.3412915790919613e-06
categorical__Product ID_H33404,1.339838448006428e-06
categorical__Product ID_L49402,1.3394589662381273e-06
categorical__Product ID_M20626,1.3387547419890675e-06
categorical__Product ID_M24815,1.3385962132307941e-06
categorical__Product ID_L50070,1.3384731891244664e-06
categorical__Product ID_L54540,1.3383683445143975e-06
categorical__Product ID_M16789,1.3382854068053072e-06
categorical__Product ID_H39184,1.3378016060848192e-06
categorical__Product ID_L54369,1.337042953870206e-06
categorical__Product ID_M22349,1.3368840804447754e-06
categorical__Product ID_L54123,1.336145137239538e-06
categorical__Product ID_M20654,1.3354011831251179e-06
categorical__Product ID_L53191,1.334534042504592e-06
categorical__Product ID_L54281,1.3336286885816972e-06
categorical__Product ID_M14978,1.3334321830172487e-06
categorical__Product ID_L56634,1.3333235040781508e-06
categorical__Product ID_L56350,1.3328943552678409e-06
categorical__Product ID_H30197,1.3311976068703995e-06
categorical__Product ID_M21147,1.3307166110307295e-06
categorical__Product ID_M14868,1.3301603044496474e-06
categorical__Product ID_L57025,1.3297016245848863e-06
categorical__Product ID_L54813,1.3295998763511525e-06
categorical__Product ID_M15431,1.3290929074193414e-06
categorical__Product ID_M15285,1.3287526123137767e-06
categorical__Product ID_L48587,1.327644666630098e-06
categorical__Product ID_L52764,1.3269464233538284e-06
categorical__Product ID_L54397,1.3268799159984467e-06
categorical__Product ID_M24334,1.3248920384601832e-06
categorical__Product ID_M22189,1.3244990845892961e-06
categorical__Product ID_L56724,1.3236297182748238e-06
categorical__Product ID_L50096,1.323461827682197e-06
categorical__Product ID_H39125,1.3227808239876475e-06
categorical__Product ID_L52437,1.32163481189138e-06
categorical__Product ID_L47280,1.3213796955714875e-06
categorical__Product ID_L56122,1.3212799229126293e-06
categorical__Product ID_L54005,1.3209185312368017e-06
categorical__Product ID_L50928,1.319531314131889e-06
categorical__Product ID_H30850,1.3183662489551744e-06
categorical__Product ID_L49101,1.3171681322905351e-06
categorical__Product ID_H36020,1.3171536850920052e-06
categorical__Product ID_L47551,1.3169855669808466e-06
categorical__Product ID_L55795,1.3164571905140126e-06
categorical__Product ID_M15520,1.315665791332254e-06
categorical__Product ID_H37231,1.3147587001155279e-06
categorical__Product ID_M18082,1.314302200892916e-06
categorical__Product ID_L52634,1.3130106651378807e-06
categorical__Product ID_M14972,1.3128813923229718e-06
categorical__Product ID_L50007,1.3119608330155755e-06
categorical__Product ID_L54327,1.3118707335456164e-06
categorical__Product ID_L56503,1.3116411882717358e-06
categorical__Product ID_L48422,1.3112999132148093e-06
categorical__Product ID_H38176,1.3112348123323998e-06
categorical__Product ID_L48381,1.311098054794895e-06
categorical__Product ID_M23585,1.3099617132179406e-06
categorical__Product ID_L56048,1.3093700221913087e-06
categorical__Product ID_L47409,1.308426815924047e-06
categorical__Product ID_M15312,1.3080973481101614e-06
categorical__Product ID_L49645,1.308003880454925e-06
categorical__Product ID_M17672,1.3078884556446714e-06
categorical__Product ID_L55812,1.3071396428681873e-06
categorical__Product ID_L54503,1.3064042446594516e-06
categorical__Product ID_L53182,1.3061746984332402e-06
categorical__Product ID_M16264,1.303724074800004e-06
categorical__Product ID_L50247,1.3037038100824933e-06
categorical__Product ID_H32148,1.3036623064196387e-06
categorical__Product ID_M17080,1.302362941732473e-06
categorical__Product ID_L50159,1.3021660487924583e-06
categorical__Product ID_L49221,1.3020278409047739e-06
categorical__Product ID_L48757,1.3017004453957465e-06
categorical__Product ID_L57089,1.3012550948357883e-06
categorical__Product ID_M23133,1.300701565638678e-06
categorical__Product ID_L53154,1.2994572374469452e-06
categorical__Product ID_L47363,1.2994229633389286e-06
categorical__Product ID_L49364,1.2989896566375157e-06
categorical__Product ID_L47271,1.2983498188424427e-06
categorical__Product ID_L47993,1.2979442483296297e-06
categorical__Product ID_L49329,1.2979258293249111e-06
categorical__Product ID_L50602,1.2979059069545167e-06
categorical__Product ID_L47807,1.2978208424782599e-06
categorical__Product ID_M24608,1.297614954291581e-06
categorical__Product ID_L51640,1.2951481983453212e-06
categorical__Product ID_M21182,1.2942483071717586e-06
categorical__Product ID_L47813,1.2941165782934455e-06
categorical__Product ID_M17942,1.2937800573639317e-06
categorical__Product ID_L53908,1.2926939738843636e-06
categorical__Product ID_M16418,1.2925946494932435e-06
categorical__Product ID_M16704,1.2914514404655235e-06
categorical__Product ID_M22467,1.2910385413222513e-06
categorical__Product ID_L53865,1.2909885067164967e-06
categorical__Product ID_M24818,1.290720324734648e-06
categorical__Product ID_M21083,1.2901317285308995e-06
categorical__Product ID_L48658,1.2899951102438508e-06
categorical__Product ID_L52256,1.288629351061839e-06
categorical__Product ID_L56912,1.2878599156653551e-06
categorical__Product ID_M15959,1.287447285407796e-06
categorical__Product ID_L54425,1.2868947379526177e-06
categorical__Product ID_L53674,1.2868361619492833e-06
categorical__Product ID_H36725,1.2866773555904042e-06
categorical__Product ID_H36228,1.2858530293018152e-06
categorical__Product ID_L50305,1.285722164139583e-06
categorical__Product ID_L52821,1.2854964848189652e-06
categorical__Product ID_M22611,1.2851361825854306e-06
categorical__Product ID_L52106,1.2850833631879832e-06
categorical__Product ID_H35378,1.2847842989382853e-06
categorical__Product ID_M15753,1.284268423003731e-06
categorical__Product ID_L50099,1.2816033238660148e-06
categorical__Product ID_M20667,1.2811026273608094e-06
categorical__Product ID_L55526,1.2809995601325191e-06
categorical__Product ID_L47971,1.2806930638610262e-06
categorical__Product ID_L52792,1.2795129243743196e-06
categorical__Product ID_M16557,1.2792199033383442e-06
categorical__Product ID_L54609,1.2783576696254989e-06
categorical__Product ID_H38587,1.2774924787075832e-06
categorical__Product ID_L47730,1.2772097188586813e-06
categorical__Product ID_L50666,1.2771515942763788e-06
categorical__Product ID_M21853,1.2768249334898406e-06
categorical__Product ID_M17228,1.2747978962223828e-06
categorical__Product ID_L55338,1.2745756761668902e-06
categorical__Product ID_L50137,1.273520189520223e-06
categorical__Product ID_L53012,1.2731779958803676e-06
categorical__Product ID_L47825,1.272956984119066e-06
categorical__Product ID_L49520,1.2727922198341565e-06
categorical__Product ID_M22230,1.2726770848821727e-06
categorical__Product ID_L53094,1.2726142432619883e-06
categorical__Product ID_L47961,1.2721173709713714e-06
categorical__Product ID_H38287,1.2716221589563353e-06
categorical__Product ID_L48903,1.2710684950379602e-06
categorical__Product ID_M23511,1.2702763556550108e-06
categorical__Product ID_L50713,1.270207953917664e-06
categorical__Product ID_L53379,1.2701090233243992e-06
categorical__Product ID_L53429,1.2694331192594757e-06
categorical__Product ID_L56915,1.26921268770537e-06
categorical__Product ID_L55446,1.2687225639512523e-06
categorical__Product ID_L52785,1.2685407847594372e-06
categorical__Product ID_L49252,1.2682372000015848e-06
categorical__Product ID_L53861,1.2678423369146658e-06
categorical__Product ID_L48384,1.2673585154318334e-06
categorical__Product ID_L53844,1.2672724601069042e-06
categorical__Product ID_M15768,1.2668820542779844e-06
categorical__Product ID_L56883,1.2667922051629948e-06
categorical__Product ID_M22253,1.2667608926169387e-06
categorical__Product ID_M18065,1.2665783695013474e-06
categorical__Product ID_L55817,1.2661786283071132e-06
categorical__Product ID_M15267,1.2655709634921554e-06
categorical__Product ID_M18194,1.265241793403609e-06
categorical__Product ID_L47704,1.2647901830102559e-06
categorical__Product ID_L54556,1.2644561553951788e-06
categorical__Product ID_L52419,1.2628305176913867e-06
categorical__Product ID_L56343,1.2628157516126105e-06
categorical__Product ID_M20705,1.261800834089284e-06
categorical__Product ID_L49270,1.261701379548252e-06
categorical__Product ID_L50551,1.2614664522690314e-06
categorical__Product ID_H30274,1.260586795765559e-06
categorical__Product ID_M18128,1.2587454757488483e-06
categorical__Product ID_H35475,1.2565465631802854e-06
categorical__Product ID_L49476,1.2564295168868758e-06
categorical__Product ID_L49634,1.2563829785463579e-06
categorical__Product ID_M20505,1.2550935636111348e-06
categorical__Product ID_H39018,1.2539194313503985e-06
categorical__Product ID_M18423,1.2525796573829312e-06
categorical__Product ID_M18013,1.2522451395844519e-06
categorical__Product ID_L47379,1.2519488551436827e-06
categorical__Product ID_M21194,1.2512252345535985e-06
categorical__Product ID_L56030,1.2510854125590818e-06
categorical__Product ID_L53694,1.2508623808096024e-06
categorical__Product ID_L56684,1.2502195743703715e-06
categorical__Product ID_M17062,1.2487955091043952e-06
categorical__Product ID_L50499,1.2482578917684183e-06
categorical__Product ID_M21189,1.2480754508493232e-06
categorical__Product ID_L47695,1.2480260742157506e-06
categorical__Product ID_L57079,1.247669684106258e-06
categorical__Product ID_M21077,1.2468272519062113e-06
categorical__Product ID_L47626,1.2468067868300526e-06
categorical__Product ID_L54920,1.2457809234444487e-06
categorical__Product ID_H38912,1.2448746578044499e-06
categorical__Product ID_M23065,1.2433520210794787e-06
categorical__Product ID_L56612,1.2431983342439325e-06
categorical__Product ID_M23061,1.2426282918275978e-06
categorical__Product ID_M22928,1.2423322698424164e-06
categorical__Product ID_M23697,1.2413872475863116e-06
categorical__Product ID_L55277,1.2412091728664445e-06
categorical__Product ID_L52091,1.2409639234327995e-06
categorical__Product ID_M17948,1.2406941449305497e-06
categorical__Product ID_L55770,1.2402510743344279e-06
categorical__Product ID_L52534,1.2402382323173256e-06
categorical__Product ID_M17596,1.2401808485189506e-06
categorical__Product ID_M21722,1.2394229930437594e-06
categorical__Product ID_L48756,1.238649269656923e-06
categorical__Product ID_L53408,1.2385993740130123e-06
categorical__Product ID_L57111,1.2381228860888504e-06
categorical__Product ID_L52993,1.2380503889153293e-06
categorical__Product ID_M16007,1.2375203454275433e-06
categorical__Product ID_H38189,1.2372759339755582e-06
categorical__Product ID_L47360,1.2360951155941003e-06
categorical__Product ID_L53647,1.2356007841487167e-06
categorical__Product ID_L52802,1.2351738752211174e-06
categorical__Product ID_L54297,1.235170113917348e-06
categorical__Product ID_M22860,1.235067011427795e-06
categorical__Product ID_L56225,1.235030551757108e-06
categorical__Product ID_L48825,1.2346438189271501e-06
categorical__Product ID_L48175,1.2346282826860822e-06
categorical__Product ID_L54714,1.2345529017553414e-06
categorical__Product ID_L49744,1.2342108393262252e-06
categorical__Product ID_L55332,1.2334499817287773e-06
categorical__Product ID_L53470,1.2331569826477192e-06
categorical__Product ID_L53814,1.233016243310045e-06
categorical__Product ID_M15666,1.232724630531939e-06
categorical__Product ID_L53716,1.2324520203142535e-06
categorical__Product ID_L48063,1.2313604788425413e-06
categorical__Product ID_H36635,1.2313157170225011e-06
categorical__Product ID_M23593,1.2304804510981544e-06
categorical__Product ID_L48926,1.2298347648672e-06
categorical__Product ID_M15194,1.2290302037484034e-06
categorical__Product ID_H36074,1.2280030202027302e-06
categorical__Product ID_L48818,1.2277406173251867e-06
categorical__Product ID_L50808,1.227683629218939e-06
categorical__Product ID_M23818,1.2273126684163759e-06
categorical__Product ID_L50071,1.2270153060879007e-06
categorical__Product ID_M15325,1.2267186898817039e-06
categorical__Product ID_L49757,1.2266475183931218e-06
categorical__Product ID_L55690,1.226398809145566e-06
categorical__Product ID_L54027,1.2248730699732971e-06
categorical__Product ID_L49696,1.2246649042936916e-06
categorical__Product ID_L47267,1.2244746769391348e-06
categorical__Product ID_L52231,1.2236975169078462e-06
categorical__Product ID_M18105,1.2236880233906356e-06
categorical__Product ID_M15509,1.222962527280625e-06
categorical__Product ID_L51189,1.2228254118217144e-06
categorical__Product ID_L51288,1.22162797067746e-06
categorical__Product ID_H34611,1.2214722865869281e-06
categorical__Product ID_M23481,1.2208226136971365e-06
categorical__Product ID_L49133,1.2200923056866084e-06
categorical__Product ID_M19888,1.2200085043935954e-06
categorical__Product ID_L50504,1.2199541774097633e-06
categorical__Product ID_M24145,1.2195612559810415e-06
categorical__Product ID_M14882,1.2184218610431553e-06
categorical__Product ID_M22398,1.217571902102385e-06
categorical__Product ID_M20478,1.2168731563511972e-06
categorical__Product ID_L48223,1.21656286520737e-06
categorical__Product ID_L52457,1.2156767865184116e-06
categorical__Product ID_L56153,1.2152791117433527e-06
categorical__Product ID_H30675,1.2149996114997496e-06
categorical__Product ID_L53787,1.2144416551110458e-06
categorical__Product ID_L47956,1.2142012129643295e-06
categorical__Product ID_L54082,1.2136717105991138e-06
categorical__Product ID_M15675,1.213573641672212e-06
categorical__Product ID_M22762,1.2135001410455552e-06
categorical__Product ID_M21937,1.2131569755567484e-06
categorical__Product ID_L55438,1.2130001182010412e-06
categorical__Product ID_L55078,1.2125398081640142e-06
categorical__Product ID_M17384,1.212258370243659e-06
categorical__Product ID_L49655,1.2119193427406897e-06
categorical__Product ID_H33541,1.2107981437109874e-06
categorical__Product ID_H37831,1.2107494666446056e-06
categorical__Product ID_H37121,1.2107201183051752e-06
categorical__Product ID_M18868,1.2101802348282254e-06
categorical__Product ID_L50415,1.2092982469300377e-06
categorical__Product ID_L56175,1.208487863462739e-06
categorical__Product ID_L53217,1.207821962562723e-06
categorical__Product ID_L55231,1.207359402576633e-06
categorical__Product ID_L55184,1.2064054798379442e-06
categorical__Product ID_L54391,1.2053702885826982e-06
categorical__Product ID_L48663,1.2052497155494872e-06
categorical__Product ID_L56260,1.2047538433264603e-06
categorical__Product ID_L49125,1.2044625723691277e-06
categorical__Product ID_M22812,1.2040086754916093e-06
categorical__Product ID_L49604,1.2039721543281724e-06
categorical__Product ID_M15691,1.2022840646337506e-06
categorical__Product ID_L55388,1.2022106189731895e-06
categorical__Product ID_M16700,1.2018213078005408e-06
categorical__Product ID_M15664,1.2008278763017192e-06
categorical__Product ID_L54794,1.2000581146848442e-06
categorical__Product ID_M24775,1.199890344908716e-06
categorical__Product ID_L49380,1.1993852358501532e-06
categorical__Product ID_L55646,1.1985015755745115e-06
categorical__Product ID_H36557,1.197384407399226e-06
categorical__Product ID_L49539,1.1973318822280708e-06
categorical__Product ID_L50780,1.1969705813393841e-06
categorical__Product ID_L47922,1.1956049105455812e-06
categorical__Product ID_L53480,1.1955433756507417e-06
categorical__Product ID_L55720,1.1954548951127039e-06
categorical__Product ID_M24680,1.1953805865297237e-06
categorical__Product ID_L54227,1.1952906063082436e-06
categorical__Product ID_M17691,1.1951526290666903e-06
categorical__Product ID_M20866,1.195080694859305e-06
categorical__Product ID_M19809,1.1945748226970646e-06
categorical__Product ID_M18079,1.1942957845012236e-06
categorical__Product ID_L53458,1.1941989372990717e-06
categorical__Product ID_H37108,1.1939604798893886e-06
categorical__Product ID_M17492,1.1935691038063344e-06
categorical__Product ID_L50429,1.1932874455952197e-06
categorical__Product ID_L47795,1.1914565012719903e-06
categorical__Product ID_L56903,1.1903936052526867e-06
categorical__Product ID_H37106,1.1900517142370223e-06
categorical__Product ID_M16349,1.1899180809363767e-06
categorical__Product ID_M17324,1.1883855818764839e-06
categorical__Product ID_M22867,1.1881739883783203e-06
categorical__Product ID_M16578,1.1876760050331899e-06
categorical__Product ID_L51428,1.1871787060633978e-06
categorical__Product ID_L52245,1.1860915540731227e-06
categorical__Product ID_H32024,1.1852834579292984e-06
categorical__Product ID_H38354,1.1846281707964305e-06
categorical__Product ID_H38742,1.1845684272854766e-06
categorical__Product ID_M17096,1.184344591968935e-06
categorical__Product ID_L48248,1.1842732022586528e-06
categorical__Product ID_L53573,1.1829666496413365e-06
categorical__Product ID_L48172,1.1818550261160736e-06
categorical__Product ID_M18773,1.1788839103757389e-06
categorical__Product ID_L56170,1.1779179543007834e-06
categorical__Product ID_L49079,1.1778873799457744e-06
categorical__Product ID_H38153,1.176018083228753e-06
categorical__Product ID_L48253,1.1751938268781174e-06
categorical__Product ID_H38938,1.1751222240864974e-06
categorical__Product ID_H35876,1.1750495841468332e-06
categorical__Product ID_L53026,1.1748764622124953e-06
categorical__Product ID_H38911,1.174566486165771e-06
categorical__Product ID_H30685,1.1744675007349097e-06
categorical__Product ID_M21218,1.1744546762096496e-06
categorical__Product ID_L50931,1.174401423788803e-06
categorical__Product ID_H38469,1.1735258261319404e-06
categorical__Product ID_L55889,1.172801528303278e-06
categorical__Product ID_H36880,1.1727953925698323e-06
categorical__Product ID_H39384,1.1727630855590712e-06
categorical__Product ID_M21984,1.172711208311316e-06
categorical__Product ID_L55040,1.1722283318457537e-06
categorical__Product ID_L54805,1.1722241234519905e-06
categorical__Product ID_L53447,1.171219484792244e-06
categorical__Product ID_L47520,1.1702373099594035e-06
categorical__Product ID_M14956,1.1693530020480907e-06
categorical__Product ID_H36025,1.1692101610447922e-06
categorical__Product ID_L53337,1.169091704576498e-06
categorical__Product ID_L49993,1.1690521049384118e-06
categorical__Product ID_M20997,1.1687940075910716e-06
categorical__Product ID_M22613,1.1684361796693277e-06
categorical__Product ID_M20455,1.1681732074223533e-06
categorical__Product ID_M17581,1.1667838165310938e-06
categorical__Product ID_L48484,1.166309730330983e-06
categorical__Product ID_L49264,1.1661097387785341e-06
categorical__Product ID_L47233,1.165323393488185e-06
categorical__Product ID_L48257,1.1649987425181046e-06
categorical__Product ID_M20600,1.1648344574786405e-06
categorical__Product ID_M23002,1.1647884479748665e-06
categorical__Product ID_M22248,1.1642359063553924e-06
categorical__Product ID_M20984,1.1641986098769014e-06
categorical__Product ID_L53576,1.1641628275434751e-06
categorical__Product ID_M21807,1.1641626174799975e-06
categorical__Product ID_L52759,1.1639842499238062e-06
categorical__Product ID_M21623,1.1639600024821252e-06
categorical__Product ID_L54521,1.1628812375062605e-06
categorical__Product ID_M17333,1.1617947778066124e-06
categorical__Product ID_L54992,1.16019737119093e-06
categorical__Product ID_L54841,1.1600072036821566e-06
categorical__Product ID_M16654,1.1596866118811204e-06
categorical__Product ID_L49818,1.1592429011648292e-06
categorical__Product ID_L53240,1.1586911132358435e-06
categorical__Product ID_L52749,1.158154894365145e-06
categorical__Product ID_L57125,1.1557739228097555e-06
categorical__Product ID_L53404,1.1540984657989303e-06
categorical__Product ID_M16273,1.1535321435455217e-06
categorical__Product ID_L55145,1.1529056716488725e-06
categorical__Product ID_M22680,1.1519967903061939e-06
categorical__Product ID_L53916,1.150731192351824e-06
categorical__Product ID_H30102,1.1506760535505163e-06
categorical__Product ID_L56991,1.1500424829100005e-06
categorical__Product ID_M23455,1.1500360415664609e-06
categorical__Product ID_M18017,1.149223828255029e-06
categorical__Product ID_M17815,1.149045085426029e-06
categorical__Product ID_L50532,1.1487997849095725e-06
categorical__Product ID_H39334,1.1486789353011588e-06
categorical__Product ID_L55707,1.147895021595415e-06
categorical__Product ID_L55501,1.1478934881589603e-06
categorical__Product ID_L50579,1.1474693291256601e-06
categorical__Product ID_L54481,1.1474104393272583e-06
categorical__Product ID_L55806,1.1466103570899116e-06
categorical__Product ID_M16809,1.1439597516369306e-06
categorical__Product ID_M20955,1.142680371590448e-06
categorical__Product ID_L48074,1.142540157998336e-06
categorical__Product ID_L49207,1.1422678318062743e-06
categorical__Product ID_H32814,1.1418815073652393e-06
categorical__Product ID_H38000,1.1408961225465263e-06
categorical__Product ID_L50195,1.1407281746134995e-06
categorical__Product ID_H35886,1.1405024739231794e-06
categorical__Product ID_M18055,1.1402134470442963e-06
categorical__Product ID_L54187,1.13983940211294e-06
categorical__Product ID_H31666,1.1395504482851542e-06
categorical__Product ID_L47686,1.138171534010664e-06
categorical__Product ID_H38515,1.1378229471455781e-06
categorical__Product ID_L56751,1.1376616337318868e-06
categorical__Product ID_M15665,1.1362104512026936e-06
categorical__Product ID_L48318,1.1345514244035713e-06
categorical__Product ID_L51068,1.134407312727223e-06
categorical__Product ID_L54146,1.1342418172654312e-06
categorical__Product ID_M16726,1.1341536916649324e-06
categorical__Product ID_M17598,1.133763367576462e-06
categorical__Product ID_L49733,1.1327911345913762e-06
categorical__Product ID_L57005,1.1326059530789592e-06
categorical__Product ID_L53723,1.1324494371443916e-06
categorical__Product ID_M21175,1.132299778575873e-06
categorical__Product ID_L55126,1.1316505543061377e-06
categorical__Product ID_M17481,1.1312026782363834e-06
categorical__Product ID_M22246,1.1293932124173578e-06
categorical__Product ID_H32504,1.128776824770648e-06
categorical__Product ID_L52692,1.1285725885500439e-06
categorical__Product ID_L57133,1.127551096357007e-06
categorical__Product ID_L50456,1.1267998364816937e-06
categorical__Product ID_M17566,1.1267740176158372e-06
categorical__Product ID_L56253,1.1263974261741471e-06
categorical__Product ID_L50190,1.1251270763397953e-06
categorical__Product ID_L52911,1.1249812567579846e-06
categorical__Product ID_L49420,1.1244961961775063e-06
categorical__Product ID_M23209,1.1239078202598612e-06
categorical__Product ID_L50479,1.1233817935542937e-06
categorical__Product ID_L57124,1.12320831750614e-06
categorical__Product ID_L48043,1.120750981441443e-06
categorical__Product ID_M16506,1.120710583393154e-06
categorical__Product ID_L50584,1.1197948970607154e-06
categorical__Product ID_L48076,1.1187098776772174e-06
categorical__Product ID_L48731,1.1184414129484931e-06
categorical__Product ID_L47186,1.1176221336726884e-06
categorical__Product ID_M24447,1.1176000141142632e-06
categorical__Product ID_M17955,1.1166636933528578e-06
categorical__Product ID_L49643,1.1153003280800375e-06
categorical__Product ID_L47705,1.1152938908153486e-06
categorical__Product ID_L51264,1.1152121487337052e-06
categorical__Product ID_H34864,1.1148293123067449e-06
categorical__Product ID_M17584,1.114352638468553e-06
categorical__Product ID_L50454,1.1138791705599846e-06
categorical__Product ID_L49184,1.1134423554259464e-06
categorical__Product ID_H32059,1.112741738537707e-06
categorical__Product ID_L47459,1.109719217047182e-06
categorical__Product ID_L52990,1.109506682614808e-06
categorical__Product ID_L48899,1.1093568960270587e-06
categorical__Product ID_H32503,1.1082609141407628e-06
categorical__Product ID_L48554,1.107862846327411e-06
categorical__Product ID_M21134,1.1066007649813414e-06
categorical__Product ID_L56572,1.1064291201551913e-06
categorical__Product ID_M17731,1.1056330102596266e-06
categorical__Product ID_H35468,1.1056034286932194e-06
categorical__Product ID_L56560,1.1041367307976098e-06
categorical__Product ID_M22058,1.1040976660834126e-06
categorical__Product ID_L57112,1.1021341348253874e-06
categorical__Product ID_L53269,1.1020156290055509e-06
categorical__Product ID_H35789,1.1017254017016032e-06
categorical__Product ID_M17417,1.1014990790352909e-06
categorical__Product ID_L48951,1.1014152247651858e-06
categorical__Product ID_M15332,1.0999449464043109e-06
categorical__Product ID_M24113,1.099803411973054e-06
categorical__Product ID_L47996,1.0995326085480408e-06
categorical__Product ID_L56154,1.0993792250169105e-06
categorical__Product ID_L50344,1.0993669397171752e-06
categorical__Product ID_L47854,1.0991960146861974e-06
categorical__Product ID_L50373,1.0990390415216779e-06
categorical__Product ID_M17794,1.098927005201857e-06
categorical__Product ID_M20073,1.098215431628565e-06
categorical__Product ID_L54292,1.0979269983683784e-06
categorical__Product ID_L50799,1.097920537075768e-06
categorical__Product ID_L53484,1.0974460243424247e-06
categorical__Product ID_M15111,1.0965039656906555e-06
categorical__Product ID_L48316,1.0964062891048587e-06
categorical__Product ID_M20783,1.095454179424851e-06
categorical__Product ID_L53115,1.0952977818161938e-06
categorical__Product ID_M22889,1.095205632371199e-06
categorical__Product ID_L47873,1.0941046884504577e-06
categorical__Product ID_L57170,1.0933643170375272e-06
categorical__Product ID_L56363,1.092647905617995e-06
categorical__Product ID_L57121,1.0924081974541597e-06
categorical__Product ID_M23197,1.0910176060842403e-06
categorical__Product ID_L57114,1.0905918902677897e-06
categorical__Product ID_H31547,1.0905156531246893e-06
categorical__Product ID_H39148,1.0902719318629916e-06
categorical__Product ID_M16441,1.0897342343943398e-06
categorical__Product ID_L49318,1.0896816864821553e-06
categorical__Product ID_M15122,1.0895482972366285e-06
categorical__Product ID_L53542,1.0895319260093228e-06
categorical__Product ID_M16055,1.0893083970636503e-06
categorical__Product ID_L57088,1.0883320705982031e-06
categorical__Product ID_L50936,1.085554516433751e-06
categorical__Product ID_M15775,1.0849846438117175e-06
categorical__Product ID_M16344,1.084831614271432e-06
categorical__Product ID_L53282,1.0835627976046898e-06
categorical__Product ID_M16714,1.0821287125967895e-06
categorical__Product ID_H36284,1.0818451454896313e-06
